n_raters,mean_kappa,sd_kappa,mean_delta,sd_delta,mean_delta_from_final,sd_delta_from_final,true_kappa
24,0.5959356071869772,0.020023231861207736,0.0029357375976232446,0.002154903514230221,0.01016180104713011,0.007794946929585222,0.6
25,0.5957478994962411,0.01963699449006514,0.002882032783652471,0.0022079125218472427,0.009772064153444024,0.007484794019141262,0.6
26,0.5957805166572485,0.019349320624031285,0.002706897054269898,0.0019523606080264772,0.009358478706535625,0.007314141947728312,0.6
27,0.5958256434536665,0.018923537478028156,0.0026855934707471934,0.0019750034912267658,0.009030060529284555,0.006935203403605238,0.6
28,0.5959015864790259,0.01860172774189821,0.0024359430264015635,0.0017558845404884765,0.008612056695502737,0.006515603491001136,0.6
29,0.5958894515602463,0.018368808029387302,0.0023166473315009693,0.001813768547494087,0.008335748071346662,0.006303678692942746,0.6
30,0.5960488683466533,0.018137791873029246,0.0023202003371902624,0.0016810835965902198,0.008013823663277823,0.006045878683940461,0.6
31,0.5960403211321408,0.01780484591930666,0.002242502034316071,0.0017351631519842707,0.007639084468715246,0.005749625007750826,0.6
32,0.5959391509668794,0.017516290920257718,0.002306032026133815,0.0016318065954402414,0.007177718327264022,0.005534178976585703,0.6
33,0.5960372663541244,0.017430347089231687,0.002149090715192395,0.0016195641532513756,0.0068591349878806005,0.005265705950754664,0.6
34,0.5959658789563038,0.01723906318051254,0.001989551550177507,0.0014794601568672737,0.006512425274666669,0.005107344584393819,0.6
35,0.5960554873406332,0.017091597890043577,0.0020553224440300576,0.0014708169591926723,0.006226939278472466,0.004824384241416947,0.6
36,0.5962305035312191,0.01693580756375021,0.0018715339360633814,0.0014779175953214113,0.006097540327259755,0.004544473260221936,0.6
37,0.5962983679590446,0.016835734199559114,0.0018785253181671532,0.0013175444759957189,0.005818147185138466,0.004289241254723679,0.6
38,0.5964039844078985,0.016709313586810732,0.001782719369455438,0.0013433028702511585,0.005530334328250297,0.004055187515717981,0.6
39,0.5963945591342386,0.016532821754350578,0.0018092768042279523,0.0013267217615986631,0.005212407127884897,0.0039219085302904045,0.6
40,0.596370561542043,0.016329697638574142,0.0017311548382002,0.0013415887462955348,0.004763950648191515,0.003632413649341677,0.6
41,0.5963918788995838,0.016196143388999492,0.0016926435941070296,0.001290941097916881,0.004567761338331579,0.0034689309674797207,0.6
42,0.5963914072332622,0.016013541995305372,0.001669983379703394,0.0012441925036294648,0.004216813170710232,0.003119404183443157,0.6
43,0.5965053749797666,0.01589738362634589,0.0015994417555830313,0.001175894758469262,0.00401889781194952,0.002870609089342015,0.6
44,0.5965763262610457,0.01583910540682851,0.001551793486288957,0.0011413039307809414,0.0036856969425551485,0.0026745310553153087,0.6
45,0.5964985145717877,0.015790257414307,0.0015836042413113897,0.001190451326660597,0.00332395307129364,0.002452262856743818,0.6
