n_raters,mean_kappa,sd_kappa,mean_delta,sd_delta,mean_delta_from_final,sd_delta_from_final,true_kappa
27,0.5041905697737106,0.025830287703061144,0.00291684554022604,0.002174995581835606,0.009837455856978419,0.00728116025332393,0.5
28,0.5041554489317016,0.025538648726370138,0.00269252995646275,0.001991621797080643,0.009429837024807146,0.0070452132155646606,0.5
29,0.5041005276080535,0.02543948933229934,0.002643798344487401,0.0020363924192968188,0.008824392878569797,0.0066922592963112836,0.5
30,0.5040786929045701,0.025210434551350577,0.0026293564131738734,0.002007062150036902,0.008466472951812104,0.006502844760368916,0.5
31,0.5039815499831186,0.025035423500470895,0.0024850521337964654,0.0018592083214903684,0.008191963134021629,0.006176236321796062,0.5
32,0.504011885637577,0.024941990409526084,0.002404997710075672,0.001848547231770202,0.00786292533403395,0.005959553674762334,0.5
33,0.5041721415763047,0.024614980065222725,0.002243977516540471,0.001711660039902837,0.0074315302475889125,0.0055340329029705294,0.5
34,0.5042638560270696,0.024502604379782453,0.002211685107523161,0.0016534480795071937,0.007135790639077914,0.0052725971323328135,0.5
35,0.5043425039782831,0.024527637207071636,0.0020477766482926304,0.0015851074484903383,0.006863455729241092,0.005062709814140777,0.5
36,0.5044390554548881,0.02431848475526488,0.0021713719100603995,0.0015719561981185142,0.006463515724535641,0.004763746756527894,0.5
37,0.5043778536324044,0.024273776389150212,0.002074204273969394,0.0015771599197920737,0.006244679053905786,0.004530275503083633,0.5
38,0.5042735896486947,0.024212510916834726,0.002036229130643673,0.0014920266488138228,0.005909827938186753,0.004258255861865894,0.5
39,0.5042746970016306,0.024100803779642473,0.002083006123662302,0.0015131142202301044,0.005441871644410257,0.003985514681323834,0.5
40,0.5042340046710168,0.02393045794026121,0.0017694400466612573,0.0013326411952371748,0.00516655467139764,0.0037555627916945377,0.5
41,0.5042817675811742,0.02373650812412562,0.0018137163588216672,0.001353063239468775,0.004909807056567716,0.0035275332816761718,0.5
42,0.5042790466425662,0.023696421660968952,0.001775243402763783,0.001329236014034488,0.004481185045354029,0.003380510369341941,0.5
43,0.5042171039993254,0.02353465364704848,0.001754990744173985,0.0012867558779872006,0.004242307580987977,0.003163542985634366,0.5
44,0.5042633976723286,0.023490980965151974,0.0017122143029294815,0.0012730583075065067,0.0038688191820433057,0.0029147521508598884,0.5
45,0.5042276252996235,0.023381792659539383,0.0017040624576199295,0.0012874767863706108,0.0035075968591192705,0.0026701459213344086,0.5
46,0.5042590763913086,0.02327493639675552,0.0016214213814130208,0.00120111743856158,0.003160249233509068,0.002308523841874763,0.5
47,0.5041572503273631,0.02319314267665053,0.001643065497440109,0.0012775824068214012,0.0026859030919699827,0.0019682561191541933,0.5
48,0.5042067376060386,0.023119064768701573,0.001607235885612773,0.0012229757494430487,0.0021254906337883177,0.0015993637193615592,0.5
49,0.5042340755324438,0.023072509014979207,0.0015354920634439541,0.001139460076915514,0.0015328263864428724,0.0011285951700978913,0.5
50,0.5042835337940406,0.023005897058410465,0.0015328263864428724,0.0011285951700978913,0.0,0.0,0.5
3,0.5988791410408963,0.058947108664626505,,,0.04431420695147558,0.03374805611801636,0.6
4,0.5983240700987522,0.05135089101988979,0.02409085832294148,0.018487438120713247,0.03686003372359651,0.028948827734777707,0.6
5,0.5986858388464864,0.04595489176745903,0.017587354713462868,0.013330501501308488,0.03216516770780228,0.024893440338015542,0.6
6,0.5976572886762445,0.041675712656870284,0.014762608117210238,0.011492743961351502,0.027809220329998788,0.02129361753798177,0.6
7,0.5977278451895245,0.040297092363966516,0.011733362953397108,0.008892981900775426,0.026102622395786656,0.02030506026974902,0.6
8,0.5977285334090712,0.03857690180043429,0.010225414298625344,0.007449754582139619,0.024271742578871713,0.01892120923604589,0.6
9,0.5979236670280463,0.03728992816214045,0.008909072204147129,0.00668389084294122,0.022867461764567595,0.017695910352757516,0.6
10,0.598031969252039,0.03578024608116819,0.007900652860109013,0.005922889776625155,0.021418984868739926,0.016565013391686017,0.6
11,0.5979365333419586,0.034957846349174176,0.007279086263480159,0.005393647616767981,0.02029080431165179,0.01594635022413966,0.6
12,0.5977617500689927,0.03384630381949468,0.006520184014746571,0.005132910419710818,0.019325257300135658,0.01467888938591342,0.6
13,0.5974222259048464,0.03331606350061791,0.006110627992809049,0.004562029389319014,0.018280658279610697,0.013935541886144416,0.6
14,0.5976121853905966,0.032203512036445364,0.005876555915865936,0.0043715810796771315,0.016968122567513157,0.01307546744155488,0.6
15,0.597471581228791,0.031279648889520915,0.0051901121018925285,0.003998123714028598,0.016097624771194544,0.012101164337303906,0.6
16,0.5970852822874281,0.030480799004365452,0.004678387803080058,0.0036301407742727085,0.015336099344580774,0.011469458398268647,0.6
17,0.5970380794248,0.030255774490638893,0.0047729769630270695,0.0035096702324516806,0.014907470109381381,0.011039060632431902,0.6
18,0.5971117006768188,0.029927624996930097,0.004261788364112088,0.003132298148554727,0.014386614378176251,0.010711020278525739,0.6
19,0.5971990121033068,0.029501023211813263,0.003969897307093691,0.002874948703474381,0.01377046691042881,0.010311529455668354,0.6
20,0.5969985256412143,0.0291863752097563,0.003739800641034074,0.0028231087250704377,0.013224363583754742,0.009926611209234418,0.6
21,0.5970629097042784,0.02866243371611084,0.0037866529263465083,0.002827473186507345,0.012483544610701076,0.009765216682442155,0.6
22,0.5968494540715035,0.02820491116052919,0.0035092559417037026,0.0026918872553901127,0.011966181710722622,0.009256249037285025,0.6
23,0.5967170121360291,0.027794741689775103,0.0033740230189109074,0.0025336675888845625,0.011387232883156405,0.00893809708161814,0.6
24,0.5968858773099938,0.02730833011301725,0.003077229783425439,0.002318825820816979,0.010841161938588788,0.008455458788050594,0.6
25,0.5969719937246971,0.026752615828713633,0.002919171062498382,0.0023196208483322336,0.010488959177084844,0.007931472322006305,0.6
