n_raters,mean_kappa,sd_kappa,mean_delta,sd_delta,mean_delta_from_final,sd_delta_from_final,true_kappa
49,0.5953732908653009,0.01870331158885618,0.0013167354231801954,0.000996615436874578,0.0013189590212950295,0.0010415069576186742,0.6
50,0.5954196588882218,0.018636826136001452,0.0013189590212950295,0.0010415069576186742,0.0,0.0,0.6
3,0.6906522519641868,0.05138475223588576,,,0.03849355513444364,0.02861989313655317,0.7
4,0.6904592053021086,0.04344001796319364,0.020357334806712552,0.014821458838470632,0.03209799303373444,0.02330071212666262,0.7
5,0.690107272168114,0.038396046923290274,0.014750283450900526,0.011162108730731478,0.027624519417302013,0.02129185904711356,0.7
6,0.6903198174628682,0.03530153540006407,0.0120588483487049,0.009215330958640543,0.024536986685523593,0.018803537317774753,0.7
7,0.6916097249628022,0.03287834245824854,0.009907851971794984,0.007402640438053228,0.0221846434442513,0.01691022582626101,0.7
8,0.6918391029987004,0.031818742110424965,0.008383678720730528,0.006192026972058786,0.02122489268564539,0.0160244869237081,0.7
9,0.6914787707785153,0.03030975116360339,0.007768432129567294,0.005861785410636079,0.019846897105019027,0.014992740054284536,0.7
10,0.6910110187188614,0.02858297431184051,0.0069859292023541075,0.005343213908731754,0.018401895400712118,0.014152865184392656,0.7
11,0.691337758776095,0.027155486287171366,0.006385319123269421,0.00457214574558134,0.017150255020035914,0.013159642797999355,0.7
12,0.6909135766544295,0.026288820095079914,0.005488817584857409,0.004122612688089207,0.01639133263399259,0.012303268348900418,0.7
13,0.6906153956405411,0.02576576800491046,0.004968788929475231,0.003899242698701505,0.01584356092425708,0.011574935629073729,0.7
14,0.690984844496137,0.024850140348955926,0.004771131326534066,0.003494757800414712,0.014879806269638965,0.011146210877512703,0.7
15,0.6907462112677197,0.023944797916296737,0.004380787180215308,0.0033234365468930703,0.014228858866361766,0.010501683831813406,0.7
16,0.6908602663892756,0.023043884347400925,0.004059933459805156,0.0031178315449886473,0.01334182516526637,0.010119854188822596,0.7
17,0.6908867646826241,0.022572123069539145,0.004012289106770884,0.003041098527390406,0.012834445545716574,0.009712205460941243,0.7
18,0.690892807072634,0.022072870842142548,0.003646191293214563,0.0027540913483239454,0.01237416666225201,0.009083129543262285,0.7
19,0.690608664943427,0.02168938128679485,0.0034732642637566088,0.0026255576808184252,0.011692280925640976,0.00872583869455461,0.7
20,0.6907544990271595,0.02133843688172584,0.003184729506098883,0.002475617291580372,0.011131951409592444,0.008296841779620737,0.7
21,0.6910659544032824,0.020966628099061822,0.0030932353184984214,0.002246420625711512,0.010548903772955672,0.00812123036758945,0.7
22,0.6912124240588767,0.02069034644503509,0.0030309314505909827,0.002210403616781681,0.010139836589172078,0.007758081858431835,0.7
23,0.6914738416332047,0.020466833738452678,0.002801587595989265,0.0021011854771643803,0.009899972003803176,0.007367067134215466,0.7
24,0.6914326080169537,0.020401011886944185,0.0027271973298014424,0.002018216879315501,0.00958367044510947,0.007184372096277388,0.7
25,0.6913165284455588,0.02015406785649745,0.0025973614705164755,0.0019497422071370104,0.009355740412519107,0.006947647484767422,0.7
26,0.6912797972598458,0.019933510798612063,0.002515597448289568,0.0018152954245161507,0.008971559941726456,0.0067726003784790495,0.7
27,0.691049646444392,0.01958955372387277,0.0024410478836701683,0.0018575258838449417,0.00838688309626862,0.006387598417066097,0.7
28,0.6911117923054801,0.019322003612478496,0.0022264598606596504,0.0016958500373985396,0.008002030674408788,0.006178240600942373,0.7
29,0.6912199098327121,0.01906231079154392,0.0021496374940426473,0.0016229154934472426,0.007697081840205419,0.00592369608210464,0.7
30,0.6912518003611373,0.018810743442056514,0.002106223557966045,0.0015977290079861198,0.007374901373745416,0.005731361501267294,0.7
31,0.6913696955367775,0.018701302517108075,0.0020300692962619644,0.0015612589745709797,0.007138069169422436,0.005536221780069414,0.7
32,0.6913997999245423,0.018468505442819638,0.002090404263918213,0.0015663714540659832,0.006815459235292944,0.00524871696898587,0.7
33,0.6914432595610693,0.018230348764366817,0.0019462374208623627,0.0014487428936044793,0.006502124134514202,0.004989395011604175,0.7
34,0.6914532384819583,0.018065026022373542,0.001841382454381506,0.0013455923946021795,0.0062934116907884564,0.004796942968897248,0.7
35,0.6913228108711523,0.017920737247757473,0.0018032547950374593,0.0013545753213193672,0.005866202663021373,0.004580195765205263,0.7
36,0.691327446271559,0.017852762990142074,0.001827963598500804,0.0013672507042338528,0.005552516371612306,0.004261189975938573,0.7
37,0.6914489867280502,0.01775728153369716,0.001758731302194264,0.0013218345926606257,0.00522058532505925,0.00400717368574865,0.7
38,0.6914778874377169,0.017645312462464927,0.0016817703752246551,0.0012514195019210426,0.004990962819134039,0.0037366725049652622,0.7
39,0.6914354757090099,0.017514707823300547,0.0015661974534815647,0.0012785404006965793,0.00474212417824684,0.003515924968357986,0.7
40,0.6913247437447324,0.017444352588628483,0.0015664017725483608,0.001185176250612178,0.00455424307873394,0.003288662629196232,0.7
41,0.6913485864909105,0.017269776923685573,0.0016535005484044384,0.0012315938114484523,0.004285075780223654,0.003055644530593258,0.7
42,0.6913969574620377,0.017196939138078807,0.0015510586552857574,0.0012328997447522553,0.003967059401417541,0.0027924124862671543,0.7
43,0.6914383531180838,0.017099691802559772,0.0014383995493015877,0.0010951754550222598,0.0036514178402350804,0.0027105405594419984,0.7
44,0.6914219776013429,0.017118921491448242,0.0014767976733919418,0.001112920171651047,0.0033752507634832703,0.0025097894602510345,0.7
45,0.6915595955764028,0.017063857040721185,0.0014087445158763132,0.00107151225034217,0.002981864237021486,0.0022822007488332518,0.7
46,0.6915911210064305,0.01697516245689962,0.0013870721498646839,0.0010623383148853332,0.002598426737321004,0.001963818025273002,0.7
47,0.6915850768545041,0.016863579240022537,0.001408653940251657,0.001032143888396519,0.002170513262243949,0.001663663202059397,0.7
48,0.6916511071196655,0.016740902006175448,0.0013319959371623608,0.0009549066272274673,0.0017784324597866486,0.0013384422568877936,0.7
49,0.6916578610252408,0.016683334327247862,0.0013326685073321526,0.0009777088413062808,0.001269825492831683,0.0009593205773421518,0.7
50,0.6917152215561798,0.016634416585595196,0.001269825492831683,0.0009593205773421518,0.0,0.0,0.7
